ps_partkey|value
17032|2589806.40
14292|2589749.56
43|2587359.58
5221|2587024.04
397|2579751.46
17890|2579674.24
12157|2575510.48
7340|2574645.83
19368|2572618.95
8848|2570819.15
13789|2570243.26
14596|2568234.24
8408|2567434.41
19726|2565750.42
13964|2565579.12
7740|2563027.50
14768|2560392.60
11734|2559062.22
10294|2558257.97
15032|2557926.22
9127|2556379.80
2181|2553175.00
16653|2552229.68
3866|2549994.79
16814|2548710.76
1866|2545838.40
3512|2532626.80
4145|2529786.15
12120|2528298.72
644|2528123.05
15379|2525181.01
6392|2524063.08
2652|2521456.80
3363|2519202.23
19167|2517993.18
16042|2516599.92
2892|2511854.40
5711|2509401.72
14591|2506344.69
6564|2506277.34
1231|2505421.24
5049|2502603.00
14576|2501606.69
10211|2500852.20
293|2493168.48
7371|2491134.65
18154|2491047.20
9494|2489825.52
14836|2480432.40
19471|2480403.75
802|2478998.33
12541|2477242.60
15065|2473563.94
15995|2472803.20
9408|2471953.56
9776|2470447.90
17325|2468989.05
3391|2468317.72
16123|2467022.22
18758|2463798.06
407|2460304.47
6840|2456170.78
9995|2455155.36
3877|2453696.65
5817|2452493.13
14122|2452226.22
16699|2450273.98
8921|2450116.48
15103|2449861.20
7637|2449628.72
3076|2443927.38
6648|2443248.95
17116|2442263.72
1645|2440838.40
3181|2440017.60
5966|2431558.08
15882|2428947.30
7529|2428381.28
12836|2427897.33
18052|2427637.76
13616|2426638.50
16615|2424775.08
18147|2424412.68
4586|2424123.90
14403|2423141.96
11606|2422794.31
13526|2422212.80
3677|2421404.46
5553|2418506.21
12109|2416514.17
13118|2415931.80
1563|2408855.40
16591|2408045.39
6411|2404918.53
10272|2402834.48
10597|2400247.68
13700|2398035.86
9548|2397147.90
14963|2395781.09
13325|2390637.58
13864|2388067.88
7450|2383447.71
9275|2382868.40
5829|2378037.92
13437|2377806.54
13594|2375046.30
11442|2374591.08
15619|2374052.38
9063|2374035.84
5990|2368686.50
7811|2363829.26
9525|2362974.53
5597|2361031.84
8963|2360774.00
1709|2359839.29
15814|2358656.64
17613|2357519.04
5022|2354550.45
17740|2354242.83
3388|2351042.26
13773|2348739.12
14467|2348665.04
11544|2345324.45
349|2344664.13
10356|2340862.72
18272|2338754.60
4627|2337430.84
327|2335298.46
19846|2332224.73
10814|2330319.60
13102|2326122.75
18867|2323972.00
2824|2323315.08
19117|2319911.10
1906|2319757.60
245|2319450.90
17318|2317860.39
3862|2316453.72
8100|2313874.12
2958|2312239.47
10263|2308514.06
13814|2304940.40
9394|2303161.74
18080|2299416.78
1271|2289526.98
3327|2278474.48
8740|2278405.92
8119|2276428.17
3368|2274373.62
7963|2272300.80
2151|2270932.72
16995|2270264.68
9918|2269733.07
503|2268535.25
16692|2256484.50
793|2254198.72
16455|2252361.86
6644|2249521.82
17280|2249437.50
6813|2248982.00
4674|2246915.32
16325|2244369.80
182|2243290.00
4626|2242474.35
10860|2241291.60
14034|2241220.80
2476|2240855.20
4253|2239985.64
3211|2239871.02
1290|2233313.00
8479|2232189.04
11895|2231607.00
3487|2230171.62
14870|2229915.37
16328|2229483.96
18585|2228215.50
7638|2228208.08
5436|2225672.28
14594|2223005.07
4532|2215711.02
7586|2210562.51
11870|2205182.82
18487|2203653.60
9179|2202720.52
16500|2201185.31
3679|2200592.70
12803|2198295.00
18056|2196741.90
11396|2195645.64
5087|2194120.72
8067|2192048.64
15357|2191646.58
4491|2189713.50
208|2189046.80
10958|2188766.82
9126|2188410.50
15084|2184327.02
18850|2183309.52
3398|2180250.00
16137|2177318.76
211|2174808.96
18422|2174381.00
15840|2173510.40
19553|2173079.77
8221|2169992.16
17000|2169611.16
6755|2168505.15
10817|2167710.68
8327|2167650.60
543|2167368.00
4553|2163371.52
15019|2162288.00
334|2162178.48
8516|2161479.04
11349|2158941.88
3902|2157027.86
14731|2155302.24
326|2153380.08
11403|2151242.30
11657|2150446.08
9496|2149219.01
8110|2149120.13
5153|2148527.25
884|2148324.98
8637|2146185.10
2364|2145790.72
12386|2145001.47
10133|2144903.96
9895|2143324.80
13755|2142539.40
4327|2138501.40
3369|2137408.76
5815|2136985.00
19357|2132657.28
2675|2124158.72
17869|2123991.72
11702|2122132.99
17257|2117850.64
9952|2116686.32
3881|2111457.15
10951|2111185.58
2128|2109702.30
6699|2106578.40
3155|2103636.64
16649|2101956.20
15257|2100297.75
9978|2099566.56
16810|2098301.44
10653|2093388.70
10476|2092766.48
10883|2087495.28
9704|2086967.61
1119|2085182.84
19139|2079788.34
2144|2078391.14
9135|2076377.80
18548|2075584.32
10545|2075230.35
6220|2074341.72
8616|2072887.65
5230|2072161.74
13916|2070504.72
4299|2069922.96
894|2069688.16
17847|2063367.04
18879|2061902.25
13036|2061600.17
10606|2060492.40
9454|2060016.48
118|2059808.86
9601|2059715.76
13769|2057668.08
1987|2057289.27
13863|2055368.00
13562|2054754.24
1840|2054183.92
17995|2053221.90
17389|2051128.20
15168|2045987.49
2139|2045365.40
4024|2044243.10
8964|2041648.85
181|2040167.04
7628|2039548.92
3|2038846.09
15553|2036958.91
11355|2035405.60
13006|2034991.20
3091|2031393.51
1281|2030628.48
1408|2028621.66
18211|2024538.67
2287|2020754.32
6228|2019198.82
4362|2018495.25
10873|2013280.32
7383|2009581.92
1386|2006544.26
9820|2005815.76
18134|2003409.73
15727|2000654.50
157|2000148.16
19571|1999891.11
17728|1997944.40
5278|1996644.21
17737|1994653.76
10220|1989890.98
1397|1984509.22
6195|1983928.26
4270|1983726.95
16965|1983286.25
1683|1980638.64
13086|1978609.40
7124|1974039.38
5211|1973843.76
6794|1973149.47
257|1973035.44
6995|1968281.55
8447|1967292.70
15873|1967257.89
12862|1964014.13
8295|1961467.08
931|1958825.22
6876|1957359.48
1932|1954592.40
1061|1952688.06
18108|1951143.67
5138|1950861.00
12598|1950211.61
10829|1943924.62
11950|1941211.00
12076|1939323.96
2176|1938691.37
6616|1937401.88
5893|1934358.58
976|1933066.80
13173|1932557.52
14947|1929229.98
16857|1928814.80
13403|1928702.88
4819|1926969.68
13127|1926929.83
6871|1926787.68
15465|1925145.09
1131|1920005.50
11845|1913576.40
8364|1909122.20
16588|1904272.37
6759|1903906.29
11586|1901895.65
8145|1901787.66
17333|1897297.20
13290|1890633.75
6499|1887621.00
4881|1887535.92
7147|1886710.20
3883|1886567.78
18911|1885597.12
11336|1883573.60
8653|1883275.76
19476|1881492.48
14799|1880543.40
14491|1879219.92
11815|1877434.34
3173|1874302.10
7161|1873023.45
14631|1873015.30
4247|1869912.96
3568|1865824.40
1500|1865451.03
11833|1863665.23
495|1860771.30
6776|1855589.17
11374|1855221.12
5637|1853782.17
3597|1852826.80
981|1852083.60
16076|1850349.69
17597|1845420.95
19609|1843185.48
10997|1843072.02
3403|1842975.00
897|1842845.10
16697|1840630.68
17644|1840597.80
6485|1838812.02
5492|1836202.88
12038|1835075.06
9325|1832634.84
10637|1832347.44
11318|1830158.39
4357|1828730.00
18553|1826335.20
12623|1825950.85
961|1825869.60
1677|1821816.90
8211|1820432.52
19719|1819333.55
19663|1819074.35
16296|1818353.77
16527|1817834.42
4964|1815400.02
1769|1812929.20
13126|1808799.96
7854|1807608.06
18380|1803641.22
6584|1802346.98
7665|1801765.35
16553|1796146.78
17761|1795095.72
11179|1794890.30
15171|1794148.72
3018|1793183.88
15741|1788612.00
5331|1783901.35
9860|1775071.26
7984|1774302.75
15354|1774270.77
17884|1774212.44
16257|1771869.71
10696|1768645.20
2104|1767902.64
14465|1764946.40
10089|1764692.32
6719|1762699.54
3648|1760594.42
7241|1759913.59
11122|1757430.04
17019|1752560.65
13877|1744271.10
15325|1743826.26
17860|1739870.44
2236|1739795.80
4436|1738760.32
7701|1738670.40
8147|1736855.16
6676|1736341.44
19505|1735413.43
9885|1731366.26
2112|1725934.08
5330|1722196.98
3561|1720377.96
10104|1714419.16
16362|1712457.38
15573|1712365.44
15006|1711381.35
14629|1709942.05
9612|1709528.38
19910|1709211.15
13145|1708907.46
11494|1707973.68
15895|1706999.45
8239|1705479.10
2403|1705331.10
19436|1702706.00
3476|1702335.80
6828|1702292.08
771|1701589.50
8448|1700312.44
3755|1699047.03
13895|1698679.03
9785|1698056.37
6180|1695571.53
532|1694356.15
6741|1692552.42
19964|1692367.64
3747|1691244.60
3253|1690719.42
16119|1688339.25
7113|1681911.00
12368|1681219.80
16378|1679705.60
1393|1675545.35
11119|1675453.44
4469|1674023.49
6955|1672618.90
11579|1672345.32
19898|1671781.70
15351|1659204.30
6133|1658215.46
9110|1658054.68
2979|1656016.74
18764|1653708.48
8995|1653627.58
13096|1651408.67
15062|1650548.02
7924|1650202.40
10076|1647970.24
15859|1646036.28
17932|1642640.66
19694|1642089.50
13827|1642001.31
17963|1639689.00
10698|1635848.26
18003|1633530.78
8416|1633366.77
476|1631154.06
2806|1630782.80
12129|1628615.47
11215|1626624.70
14061|1624933.44
5956|1623586.10
9043|1622670.40
13287|1621980.36
11410|1621420.90
13990|1621268.20
12952|1619215.18
15181|1619088.68
9784|1618120.53
10733|1616168.88
16054|1614531.23
5864|1614397.83
1875|1611927.00
17381|1611664.80
14562|1607467.92
575|1605941.73
2005|1605591.72
4332|1605448.83
4653|1602596.30
15403|1601830.44
17430|1599681.42
4798|1593630.50
12991|1593321.52
15653|1593138.66
10066|1593049.06
8892|1592100.90
6708|1590159.12
9825|1589403.92
8271|1588475.41
17084|1584280.88
4003|1583631.00
869|1582643.16
16400|1582313.20
19088|1581708.56
6581|1581346.80
9481|1581048.60
6092|1580846.49
3624|1578777.30
6503|1578507.78
14557|1578280.96
2428|1577543.92
15513|1573560.21
4641|1573363.54
10152|1570213.60
5932|1566902.52
7482|1561323.50
13745|1558358.34
2251|1558274.70
9845|1558068.12
7603|1557388.20
1809|1553837.20
18128|1547643.36
8086|1543199.04
14948|1541721.57
16725|1540948.50
2999|1540317.66
8861|1540008.47
1964|1538815.25
19374|1537884.78
15428|1535994.36
7449|1534782.48
16884|1534509.16
10271|1534397.34
11782|1529963.22
8184|1529750.70
4560|1527433.24
4616|1525374.46
3814|1524077.04
17265|1523932.08
16520|1522906.28
10475|1518705.06
5094|1517317.83
8626|1515142.07
19895|1512286.68
19933|1506235.36
6854|1505626.00
13995|1505562.18
7102|1504945.67
9079|1501237.20
18329|1500146.90
3742|1496990.77
12395|1496904.43
12214|1496489.40
12298|1495554.30
4978|1495389.50
2927|1494280.10
2119|1494151.14
15143|1492039.75
14548|1487406.60
840|1486128.98
5902|1486097.28
10614|1482144.72
5895|1481356.80
15958|1480951.60
11408|1479948.96
8407|1474236.00
6243|1471007.85
10389|1469004.46
13871|1468938.64
19811|1464597.09
10495|1464290.49
4389|1463010.83
1311|1461703.36
17874|1459408.88
6597|1458761.87
19211|1456741.63
12879|1456178.24
8840|1455731.46
14755|1454890.60
16957|1454465.96
9257|1454388.76
5193|1454011.32
6884|1452474.60
19948|1452024.00
15076|1448395.00
16016|1447557.45
11693|1445839.68
6975|1440516.96
4290|1439768.46
18900|1438722.10
14383|1438477.92
15098|1435941.78
9322|1435282.80
458|1433040.45
10042|1432906.35
5052|1431900.90
6600|1431116.55
3630|1428665.04
9636|1428193.84
16511|1427308.74
4045|1427248.35
19562|1426348.82
8814|1425690.09
2616|1425178.04
4587|1425109.40
148|1424237.37
2712|1423780.26
10863|1423386.16
16096|1421942.09
18936|1421938.65
18327|1419872.92
11620|1419050.10
3740|1418609.85
3457|1418603.50
1185|1417637.47
8178|1417357.26
17791|1413293.13
13608|1411323.12
17849|1409613.50
6814|1406228.40
14022|1406138.04
14231|1403771.52
19546|1402854.60
19619|1402389.16
5609|1402302.54
5342|1401567.59
3084|1401096.10
5708|1400334.90
17998|1399862.45
19850|1397630.33
14004|1395443.10
13071|1394653.24
2797|1393747.58
2866|1392947.25
19809|1389067.68
13600|1380865.80
13614|1380654.36
5884|1380319.74
9404|1378623.66
10656|1376954.32
12324|1376502.40
7325|1375030.43
13295|1373987.34
11864|1373555.68
6987|1373481.51
8386|1371854.41
10916|1370374.32
12867|1369058.11
14668|1369040.34
13383|1367342.30
18572|1366953.96
1152|1366861.38
6015|1366452.18
3344|1366185.15
7889|1365521.92
13345|1364088.88
6276|1363421.62
8069|1361824.20
17509|1360892.49
15137|1358678.07
17163|1357391.52
4704|1356692.40
8609|1356578.19
12644|1356088.14
17141|1356022.38
11805|1354826.78
6386|1354187.22
3004|1352173.44
8634|1350211.80
4399|1349881.20
10362|1349411.34
1572|1348835.20
7359|1348224.10
11884|1346696.82
11671|1346424.15
5350|1346359.28
3119|1345996.48
5307|1345356.00
16117|1345045.12
8715|1342665.72
5398|1341179.28
7627|1338820.56
8457|1337714.68
4958|1334732.71
84|1334146.71
6932|1333235.36
757|1332921.07
4076|1332441.00
1751|1329112.32
15701|1327052.16
4119|1326549.90
1562|1325604.28
8741|1325517.60
1135|1325422.71
1002|1323418.65
5832|1323085.71
5368|1322793.96
5382|1322628.84
5616|1319082.26
2832|1318691.95
3895|1317858.44
8629|1317756.51
5709|1317058.68
18383|1316451.05
15797|1314806.64
1900|1313660.40
13882|1310455.86
6785|1309877.80
14855|1309280.76
7761|1308602.24
14268|1306810.40
6257|1306056.96
19002|1305509.52
5095|1303729.02
10320|1301657.58
7826|1299561.68
13359|1298717.14
7436|1298127.36
5644|1295055.77
11327|1290526.41
5277|1289329.65
15932|1286235.84
14322|1284809.36
144|1284270.12
3043|1281162.79
16788|1280955.34
17136|1280443.12
12560|1279117.95
13833|1278834.75
5414|1277893.26
12582|1277592.32
4644|1277535.00
14032|1277077.88
18325|1271719.68
7072|1271228.48
16868|1267469.42
8137|1267425.81
5976|1266206.85
14125|1265569.05
13299|1265287.55
18376|1264249.30
6157|1261759.92
5002|1261669.64
13368|1260918.60
15589|1260059.76
2149|1258981.44
9639|1256283.38
11689|1256027.92
9083|1245924.24
16231|1242625.65
5084|1242385.28
11634|1240760.18
15617|1239731.25
9865|1237181.62
14212|1236365.52
10325|1235223.36
19582|1235105.76
740|1234746.81
19231|1233623.10
16840|1233063.85
5703|1231744.33
5761|1229435.20
15630|1226611.62
10408|1224698.40
9177|1221942.51
13389|1221666.75
6104|1221577.92
9673|1218826.64
2707|1217124.48
18672|1214208.80
5112|1209590.20
6264|1208318.50
18496|1207881.75
10971|1207183.52
19059|1206729.90
431|1205938.44
3821|1201192.75
826|1200454.62
3317|1200440.90
19689|1198899.52
19641|1198797.99
6379|1197195.50
814|1194417.40
18643|1194000.78
11865|1193965.76
12393|1193896.80
9218|1193660.58
8674|1191881.32
8582|1191804.02
13084|1191508.00
18844|1190239.96
16061|1189935.00
6134|1185550.80
8628|1183245.60
8884|1181547.48
7697|1181032.50
9044|1180922.60
13257|1180158.57
8066|1178808.12
5876|1177376.80
14694|1177059.31
16062|1175391.00
9104|1175178.90
11600|1175091.06
10337|1172684.92
19188|1172349.78
8833|1171372.93
6895|1170602.07
14100|1168878.40
13538|1168554.28
3408|1166645.16
1860|1165673.68
13436|1164278.70
19325|1162733.70
7403|1161982.00
4882|1161404.81
13105|1161320.58
17880|1161256.02
19284|1160927.60
13476|1159035.15
18913|1158208.30
18523|1158135.00
12508|1157538.45
9090|1156362.64
17653|1154338.08
3926|1152652.52
10183|1148324.57
7556|1146268.14
16436|1142656.47
4741|1141614.00
15651|1141497.93
3183|1140081.36
9532|1139902.50
16403|1139306.37
2368|1137421.16
3889|1136395.50
2885|1135838.14
7851|1135110.76
16234|1135017.24
12746|1134531.04
2647|1132941.12
5373|1132158.01
10340|1132004.24
8873|1131949.28
1132|1131338.88
15594|1131328.62
4376|1130282.20
240|1126682.48
2231|1124447.15
929|1121383.92
11599|1119307.27
3765|1119093.50
17635|1118420.16
7119|1118285.08
15121|1117715.34
11858|1116963.54
16963|1116929.45
16356|1113648.98
6924|1112198.40
16223|1111257.00
18091|1110043.02
12628|1108954.80
16043|1108831.05
9402|1108290.48
708|1107084.00
4078|1105993.96
17593|1104713.40
12776|1104362.59
7583|1102813.53
14619|1102675.80
8842|1100110.26
4196|1099726.55
2019|1098178.64
6863|1097246.36
6489|1096503.07
2459|1094813.04
11964|1094485.02
3236|1093969.80
17647|1093809.15
17648|1093114.62
119|1092687.48
9626|1092080.00
9124|1091569.68
13175|1089851.76
2532|1088706.35
16083|1088295.39
8874|1086011.34
12872|1082970.30
19821|1082520.84
4800|1080389.70
18696|1079685.36
19545|1079184.33
13120|1077742.28
10588|1076203.83
17696|1075092.72
14651|1073222.23
903|1071146.76
5858|1070259.48
8302|1069504.80
18728|1069225.51
18026|1068569.00
19383|1066907.58
18690|1065930.90
5924|1065143.12
4880|1065011.75
12439|1064381.19
16529|1062371.70
19653|1057683.56
3136|1056810.44
18932|1056193.65
2124|1054160.52
16851|1052646.84
10123|1051624.00
5618|1048447.93
19851|1045187.85
16278|1044808.38
11479|1044276.22
13263|1042046.20
6041|1041123.38
7193|1040455.32
19408|1039430.01
11260|1036828.52
5179|1035633.44
1331|1034398.00
7706|1034249.40
8436|1033549.35
1801|1031886.00
4170|1031642.90
11827|1031139.39
17114|1027985.88
18278|1026583.11
1995|1025165.68
7667|1022980.15
6559|1021635.45
17488|1021612.13
16059|1019781.19
7633|1018782.57
10032|1016809.50
2899|1016438.76
14628|1016033.20
10126|1015846.78
3884|1014413.50
16913|1013604.40
18644|1010288.10
19870|1007919.36
18564|1007416.20
10179|1004920.00
883|1004650.68
3627|1004461.04
